Agreement ID,Status,Agreement Type,Remark Text,Remark Month,Remark Year,Label,Positive/Negative Binary,Positive,Negative,Neutral
21-A-023,At Potential,Non-Exclusive License,"Thank you so much for confirming Tana!     Have a fabulous rest of the week!     Sincerely,  Stephani      Stephani G. Foss  Contract Administration Senior Technologist  Technology Transfer Office  610 Main Street  Bar Harbor, Maine 04609     207-288-6787     The information in this email, including attachments, may be confidential and is intended solely for the addressee(s). If you believe you received this email by mistake, please notify the sender by return email as soon as possible.     ",October,2021,Neutral,Negative,0.019479792565107346,0.026512129232287407,0.9540080428123474
21-A-023,At Potential,Non-Exclusive License,"I should also had responded to your email below about the distribution.  You said:     Yes - JAX gets 10% on HHMI mice.  However, I thought we were able to deduct inventor share first, then 50/50 to HHMI.  Bendelac is the only inventor and I don’t see any split (85/15 or otherwise on file).  So, 10% to JAX, then 25% to inventor, then 50/50 with HHMI.     That is NOT correct.  Jackson labs gets 10% off the top and then EVERY one else shares the remaining by their normal %, in other words the PI(s)  get 22.5% not 25%.     Wanted to make sure there was a record of this in case a question comes up some other time.  Doreen     ",September,2021,Neutral,Negative,0.023451970890164375,0.026440458372235298,0.9501075744628906
21-A-023,At Potential,Non-Exclusive License,"Hi Neil and David,      What is the status of this invoice?      Thanks,      Xav     ",June,2021,Neutral,Positive,0.02860434353351593,0.01582135073840618,0.9555743932723999
21-A-023,At Potential,Non-Exclusive License,"Hello Xavier,  I wanted to follow up on the attached invoice, my records show we have not received payment.  Can you please update me on the status.     Best regards,",June,2021,Neutral,Negative,0.037429824471473694,0.04448212683200836,0.9180880188941956
21-A-023,At Potential,Non-Exclusive License,"Hi Marina,     A copy of the fully executed agreement with AgenTus is attached.   Best Regards,",June,2021,Neutral,Positive,0.019711541011929512,0.0073937769047915936,0.9728947877883911
21-A-124,At Potential,Non-Exclusive License,"Hello Kyle,  I previously sent Malynda the invoice and our W9 (see attached email).  The invoice is also attached again on this email.  Please let me know if there is anything you need from me in order to assist.     Best regards,",February,2021,Neutral,Negative,0.03570322319865227,0.04047538712620735,0.9238214492797852
21-A-124,At Potential,Non-Exclusive License,"It should be 2589, my apologies.      ",January,2021,Neutral,Positive,0.005733279511332512,0.0036821772810071707,0.9905845522880554
21-A-124,At Potential,Non-Exclusive License,Looks good to go!    Congrats on another one!     ,January,2021,Neutral,Positive,0.4188055098056793,0.01638810895383358,0.5648064017295837
21-A-124,At Potential,Non-Exclusive License,"Hello Malynda,  I have attached your invoice for the upfront fee for the Martell Hip Analysis Suite Software, also attached is our current W9 for your records.     Please let me know if you have any questions or need anything from me.     Best regards,",January,2021,Neutral,Positive,0.027718042954802513,0.02410481870174408,0.9481772184371948
21-A-124,At Potential,Non-Exclusive License,"Hi Teana,      I’m wrapping up this license for the Martell Hip Analysis Suite.      License: non-exclusive   UCHI: 16-T-074 “Hip Mechanical Analysis Suite”  Organization: University of Iowa Hospital and Clinics, Department of Ortho  200 Hawkins Dr. Iowa City, IA 52242  Contact: Malynda Wynn        ",January,2021,Neutral,Positive,0.02519071102142334,0.0035494810435920954,0.9712598323822021
21-A-124,At Potential,Non-Exclusive License,"Awesome!!     Thanks for your patience with me and this process.     Take care,        Dane           DANE C. SMITH  Sr. Associate Director, Computer Science Business Development & Licensing  ",April,2021,Neutral,Positive,0.02601839415729046,0.006338584702461958,0.9676430821418762
21-A-124,At Potential,Non-Exclusive License,"Just resent both the suite of SW and the video tutorial.     Operating manual attached as well.     Thx     Dane           DANE C. SMITH  Sr. Associate Director, Computer Science Business Development & Licensing  ",April,2021,Neutral,Positive,0.009799736551940441,0.005988359451293945,0.9842118620872498
21-A-124,At Potential,Non-Exclusive License,Sorry for the troubles. Please try this      Thx     Dane              ,April,2021,Neutral,Negative,0.018608083948493004,0.03746834769845009,0.9439235329627991
21-A-124,At Potential,Non-Exclusive License,"Good morning Kyle,      I think these are all of the items that you need. See the links below for the Suite SW and the Tutorial:     ",April,2021,Neutral,Negative,0.01075566466897726,0.016585765406489372,0.972658634185791
21-A-124,At Potential,Non-Exclusive License,"Thank you for your patience, and for letting us confirm the payment receipt.      I will work with Kyle to receive the SW. I will be back soon with next steps.       Kyle, you may want to look over page 2 of the attached Operating Manuel that Brittany forwarded last October. Do you have equipment and OS support there for:      “Hardware Requirements   A.        Recommended:    1.        Pentium II class machine with 64 MB of Ram and any video card that will support 1024 X 768 resolution at 256 colors or higher.  (Expect one film image analysis to take 12 sec. with a 300Mhz Pentium II).   B.        Minimum:     1.        90Mhz Pentium machine with 24 MB Ram and a video card that will support 1024 X 768 resolution at 256 colors or higher.   (Significantly slower analysis times depending on the machine architecture).   II.        Software Requirements   1.        The Hip Analysis program will run under Windows 95, Windows 98, Windows NT 3.51 or Windows NT 4.0”      Other customers have used a legacy dedicated stand-alone Intel device.      Thank you.     Dane           DANE C. SMITH  Sr. Associate Director, Computer Science Business Development & Licensing  ",April,2021,Neutral,Positive,0.034669600427150726,0.007845856249332428,0.9574846029281616
21-A-124,At Potential,Non-Exclusive License,"Kyle,  Could you help with this?  Ms. Stocco,  Thank you for the reply, we will try to clarify if we had attempted to make payment and if not send you that promptly.  Thanks! Malynda Wynn    On Apr 12, 2021, at 7:58 AM, Teana Stocco ",April,2021,Neutral,Negative,0.0376226045191288,0.03800245001912117,0.9243749976158142
21-A-124,At Potential,Non-Exclusive License,"Thank you. I will take it after the $ confirmation. I’ve done it successfully once before; but can’t really recall exactly how I did it. I’ll get it figured out.           DANE C. SMITH  Sr. Associate Director, Computer Science Business Development & Licensing  ",April,2021,Neutral,Positive,0.02145158126950264,0.019115671515464783,0.9594327211380005
21-A-145,At Potential,Non-Exclusive License,"Hi Teana,   I was going through our ageements this evening and noticed that there’s just one agreement for the Iwaki transaction.  I think we need to split it into two, since they are different licenses –   1. Exclusive license (patents) and nonexclusive license (know-how)  - this one is in the system 2. Non exclusive license (trademarks) – this one is missing.   I think it’s probably because we need to put a disclosure in for the MBL trademarks.   I can go ahead and get that into our systems in the next week or two so we can split out these records.        Thanks!  TT     Thelma R. Tennant, Ph.D.  Assistant Director & Oncology Lead, Technology Commercialization  ",February,2021,Neutral,Positive,0.03487904369831085,0.014930752106010914,0.9501902461051941
22-A-077,At Potential,Non-Exclusive License,"Dear Anne,   Thank you for the information. Appreciate your assistance.    Thank you.      Best Regards,",April,2022,Neutral,Positive,0.14587609469890594,0.025301998481154442,0.8288218379020691
22-A-077,At Potential,Non-Exclusive License,"Hi Stephanie,      I hope this email finds you well. I wanted to let you know that UC has entered into a license agreement for the mice for the JAX Strain# 026665 with Neuvocor, a company based in Singapore.     Details:   License expiration date: November 1, 2024  Terms: Allows for transfer to a CRO for services such as breeding  It seems that the purchase will be made through InVivos which is approved; I believe the pending order # with JAX is 5141656.      Please let us know if you need any additional information!     Thanks!      Best,",April,2022,Neutral,Positive,0.20773154497146606,0.010628126561641693,0.7816402912139893
22-A-077,At Potential,Non-Exclusive License,"Hi Timothy,      Thank you for your prompt response. Yes, this is the license needed for the purchase.      Our office will confirm with JAX that the license with the client is in place and that the mice can be transferred to Invivos on behalf of the client.     Best,",April,2022,Neutral,Positive,0.044565532356500626,0.00793782901018858,0.9474967122077942
22-A-077,At Potential,Non-Exclusive License,"Dear Anne,   Thank you for your reply. Our customer reverted that they had an existing license agreement with UChicago. Please see attached their signed agreement. I am also including in this email Idina from Nuevocor, who are the end user of this purchase.   Would this signed license agreement be sufficient to process this purchase?    Thank you.      Best Regards,",April,2022,Neutral,Positive,0.12295633554458618,0.016950402408838272,0.8600932359695435
22-A-077,At Potential,Non-Exclusive License,"HI Tim,      You’re welcome. You should be all set to order from JAX now.      For your internal reference, Neuvocor’s license with UChicago expires on November 1, 2024 unless extended in writing.     Best,",April,2022,Neutral,Positive,0.07695082575082779,0.009447809308767319,0.9136013388633728
22-A-077,At Potential,Non-Exclusive License,"Hi Anne,   Thank you for your confirmation. Appreciate your confirmation with JAX.    Thank you.      Best Regards,",April,2022,Neutral,Positive,0.15405336022377014,0.023862803354859352,0.8220837712287903
22-A-077,At Potential,Non-Exclusive License,"Hi Paul.   My understanding is that the order is going to BRC but the animals belongs to Neuvocor. BRC is a multi user centralised animal facility that Neuvocor is housing the animals at. BRC does not conduct any of the animal research and all the research is conducted by Neuvocor. I will let my colleague Sham clarify with you on whether the order needs to be amended  Hi Sham,   Could you assist to clarify whether we would need to adjust the order?   Hi Stephani and Anne,   Thanks for helping out.    Thank you.      Best Regards,",May,2022,Neutral,Positive,0.04905150085687637,0.045867253094911575,0.9050812721252441
22-A-077,At Potential,Non-Exclusive License,"Hi All,     Invivos approved the order set under Biological Resource Centre for SO#5141656 not Neuvocor.     Does this order need to be adjusted?     Thank you,",May,2022,Neutral,Positive,0.04174713417887688,0.016686322167515755,0.9415664672851562
22-A-077,At Potential,Non-Exclusive License,"Hello Timothy,      Thank you for reaching out to University of Chicago. Could you confirm whether this is the same matter that we looked into in April or a new one?      If it is the same one, JAX has been made aware that we have a license in place and that the mice can be transferred to Invivos on behalf of the licensee. I’m happy to reach out again to JAX to confirm this.     Best,",May,2022,Neutral,Positive,0.2822684943675995,0.015882255509495735,0.7018492221832275
22-A-077,At Potential,Non-Exclusive License,"Hi Anne,   It is the same order. Would greatly appreciate if you can re-confirm with JAX on this as JAX still does not allow the release of the animals.    Thank you.      Best Regards,",May,2022,Neutral,Positive,0.05349057540297508,0.03593269735574722,0.9105767011642456
22-A-077,At Potential,Non-Exclusive License,"Dear Teana:  Please find three very, late items for 22-A-077:  1. Pre-negotiation checklist 2. Pre-execution checklist 3. Word document of license     Please let me know if I can provide any additional information for this agreement.    Thank you!   Ken    KENNETH GAYOSA ONISHI, PH.D. Associate Manager, Business Development & Licensing - Microbiome  ",February,2022,Neutral,Positive,0.0538904145359993,0.011900754645466805,0.934208869934082
22-A-077,At Potential,Non-Exclusive License,"Dear Teana:  My apologies, I forgot to ping about this after it fell off my radar.. To remind everyone, I failed to send HHMI a Nuevocor MTA/license agreement for some mice, where we needed HHMI to confirm the language was ""OK"" for their counsel. Teana kindly pinged Marina (HHMI) about this. Marina indicated that Julia (HHMI) should reach out in the next couple weeks (back in November!), but we haven't heard from her. Should I ping Julia now?   Thanks for advice on this!  Ken   KENNETH GAYOSA ONISHI, PH.D. Associate Manager, Business Development & Licensing - Microbiome  ",January,2022,Neutral,Negative,0.049394313246011734,0.051830410957336426,0.8987752199172974
22-A-077,At Potential,Non-Exclusive License,"Thanks Aliya!     Dear Ken,     Nice to meet you over email.     Attached is our redline to your draft. We made some edits to the language in Section 1B and 2A.     In addition to those, I’d like to check if you had any flexibility with respect to the financial terms. We are a small startup needing to in license multiple mouse strains (we have already in licensed 3 other strains), which together, present a significant financial burden. The mouse that we will eventually be using for our research will be a cross between the strain that we are licensing from UChicago - Jackson Laboratory stock # 026665 as described in V Vasioukhin. et al., 2001 and another strain. In order to use this one mouse we will need to license in a biological materials license from 2 separate places. Given that the royalties will be stacking here, we would like you to consider our proposal of a $5K upfront and a 1.5K annual royalty, which is what we have gotten from the other party regarding the other strain that we have to in-license.     We look forward to your favorable reply on this. Also happy to get on a call to discuss further as necessary.     Thank you.     Best,",October,2021,Neutral,Positive,0.052253663539886475,0.017304539680480957,0.9304417371749878
22-A-077,At Potential,Non-Exclusive License,"Dear Ken,  Thank you for the draft.  I am including here my colleague who will be handling the finalising of the terms of the licensing agreement.   Dear Idina,  This a draft of the licensing agreement with University of Chicago that will allow us to purchase the Desmoplakin conditional knockout mouse model from The Jackson Laboratory.   Thank you,",October,2021,Neutral,Positive,0.22814875841140747,0.008908133953809738,0.7629430890083313
22-A-077,At Potential,Non-Exclusive License,"Dear Aliya:  It's nice to e-connect with you!  Thank you for your patience with this license agreement. Please find the draft license attached for your review. Given Dr. Fuch's affiliation with HHMI at the time of the mouse model development, we’re required to include language specific to HHMI. We're still undergoing some internal compliance checks, but wanted to send this along to keep things moving.  Should any questions or concerns arise, please do not hesitate to reach out. We look forward to receiving a response on the terms from you.  Thank you,",October,2021,Neutral,Positive,0.26604193449020386,0.03569265827536583,0.6982653737068176
22-A-077,At Potential,Non-Exclusive License,"Hi Ken,  I understand where you’re coming from and that UChicago would like companies to license the mice for 10 years. However, our intent is to test out the mice to see if they even work for us after crossing with another strain.   If so, we would be happy to continue paying the maintenance fees for 10 years; but if not, it would no make financial sense for a small company to pay for the entire 10 year license.   I’m really sorry for the inconvenience and back and forth. Would you be able to consider removing the payment provision for early termination please? Perhaps we could settle for a min 3-5 year term, subject to extension?  Thank you.     Best,",October,2021,Neutral,Positive,0.051739346235990524,0.027046754956245422,0.9212139248847961
22-A-077,At Potential,Non-Exclusive License,"Dear Idina:  Thank you!    I can't send Docusign, but I just sent the Agreement through Adobe Sign. If your team is unable to electronically sign via Adobe Sign, we can receive Docusign documents.    If you'd like to use Docusign, please send the Agreement (attached) to our signatory, Director Bill Payne (billpayne@uchicago.edu). Additionally, please cc the following: Teana Stocco (tstocco@uchicago.edu), Anne Juggernauth (annej@uchicago.edu), Thelma Tennant (trtennant@uchicago.edu), and myself (kgonishi@uchicago.edu).    Best of luck with the upcoming experiments, and please do not hesitate to reach out if you need anything else!  Ken    KENNETH GAYOSA ONISHI, PH.D. Associate Manager, Business Development & Licensing - Microbiome  ",November,2021,Neutral,Positive,0.022863494232296944,0.011889857240021229,0.9652467370033264
22-A-077,At Potential,Non-Exclusive License,"Dear Ken,     That’s great! Thank you very much for your help.     Currently, under section 4A, it states that the contract term is 10 years, so you might like to edit and update that part before we send it out for signatures.      Otherwise, I believe everything is in order. Would you like to send it to us via Docusign, or should I do so?     Our signatory will be our CEO Yann Chong (yannchong.tan@nuevocor.com ",November,2021,Neutral,Positive,0.0377018004655838,0.008575509302318096,0.9537226557731628
22-A-077,At Potential,Non-Exclusive License,"Dear Idina:  I hope the week is treating you well.   I was able to get my superiors to agree to the amount you suggested, and an annual maintenance fee was added to the Payments section in the attached draft. Note that some protections were added in the case Nuevocor terminates the agreement early. Other redlines define independent contractors and academic collaborators. Please review at your convenience.    Thank you,",October,2021,Neutral,Positive,0.11367399245500565,0.044241439551115036,0.842084527015686
22-A-077,At Potential,Non-Exclusive License,"Dear Ken,     Thank you for being considerate of our financial position.     Would you be willing to consider an upfront fee of $6,000 (approx. 20% upfront) along with annual maintenance fees of $2,450 spread over the duration of the agreement?     Thank you.     Best,",October,2021,Neutral,Positive,0.09608124196529388,0.017137272283434868,0.8867815136909485
22-A-077,At Potential,Non-Exclusive License,"Dear Idina:   Thank you for sending this over.  We appreciate the position that you are in as a start-up. We would like to propose an upfront fee of $10,000 along with annual maintenance fees of $2,000 spread over the duration of the agreement. Would this be acceptable?  Once we’ve reached an agreement on the payments, I can send over the updated draft.  Thank you,",October,2021,Neutral,Positive,0.19266322255134583,0.012659001164138317,0.7946778535842896
22-A-097,At Potential,Non-Exclusive License,Just sent invitations to Niki and John to access the code from bitbucket.org ,June,2022,Neutral,Positive,0.01777604967355728,0.005994152277708054,0.9762297868728638
22-A-097,At Potential,Non-Exclusive License,"Hi John – Please find the fully executed license agreement attached for your records.      Jeremy – we’re all set on the UC side!  Thank you both and do let us know if there are any questions!     Best,",June,2022,Neutral,Positive,0.033497367054224014,0.014296932145953178,0.9522057771682739
22-A-097,At Potential,Non-Exclusive License,"Great, thanks.     Wenjun, could you please send the SIMPL code-base to Niki and John at University of Vermont (cc’d)?     Thanks!  Jeremy            ",June,2022,Neutral,Positive,0.041481371968984604,0.014729133807122707,0.9437894225120544
22-A-097,At Potential,Non-Exclusive License,"Hi John,    I hope all is well and spring is making it’s way into Vermont. I wanted to follow-up on this item and see if there are any updates on the SIMPL license for the internal UVT Team.    Please let me know if I can answer any questions that might help!   Best,",March,2022,Neutral,Negative,0.04153461009263992,0.04849366098642349,0.9099717140197754
22-A-097,At Potential,Non-Exclusive License,"Hi Teana,     Here are a pair of pre-negotiation checklists for the non-exclusive licenses I’m about to send out to UVM and Cedars-Sinai.     TT     THELMA TENNANT, ",November,2021,Neutral,Positive,0.014224151149392128,0.0064657763577997684,0.9793100357055664
23-A-070,At Potential,Non-Exclusive License,"Hi everyone! I'm cc'ing Wenjun Kang who, the progammer who put SIMPL together.  Wenjun, will you please send the source code to these folks at University of Rochester?  Thanks! Jeremy     ",November,2022,Neutral,Positive,0.0398239940404892,0.01798887737095356,0.9421871900558472
23-A-070,At Potential,Non-Exclusive License,"Hi Bill,   Thank you for sending, and I’m glad this found its way into my inbox – I appreciate your persistence!    I’ll get this counter-signed and send you a fully executed copy for your records.     By way of this email, I am introducing you to Dr. Jeremy Segal.   He and his team will be able to get the software to you.     Best Regards,",November,2022,Neutral,Positive,0.18809722363948822,0.008972703479230404,0.8029300570487976
23-A-070,At Potential,Non-Exclusive License,The email list is long. Please let me know who want to get access to the code.  We will grant permissions to access SIMPL repository hosted by bitbucket.org ,November,2022,Neutral,Positive,0.025072094053030014,0.0044973548501729965,0.9704306125640869
23-A-070,At Potential,Non-Exclusive License,"I think we should at least have Dr. Casler, Myself, Nate and Bill for initial review of the code.  As far as getting the application up and running, could we all agree to allow Nate to be the lead on this?  I feel that we only need one person to stand up the app.  Too many people can unnecessarily complicate things.     Wenjun, let me know if this is too many people.     -Dave     David Niggli| Sr. Programmer/System Analyst|UR Medicine LABS|University of Rochester Medical Center 585.276.5973 phone | 211 Bailey Rd, West Henrietta, NY 14586        ",November,2022,Neutral,Negative,0.02662697620689869,0.03351534157991409,0.9398577213287354
23-A-070,At Potential,Non-Exclusive License,"Invitations sent  William_Andrews@URMC.Rochester.edu, Vektra_Casler@URMC.Rochester.edu, David_Niggli@URMC.Rochester.edu, NathanD_Loria@URMC.Rochester.edu were invited.    On Nov 22, 2022, at 3:21 PM, Niggli, David ",November,2022,Neutral,Positive,0.020113108679652214,0.012225233018398285,0.9676616787910461
23-A-070,At Potential,Non-Exclusive License,I sent them a draft a REALLY long time ago… like December 2018 long time ago.  So it’s no surprise you don’t have a record started for this!              ,November,2022,Neutral,Negative,0.05787500739097595,0.09001189470291138,0.8521131277084351
23-A-070,At Potential,Non-Exclusive License,Agreed.  Nate has a great grasp of the tools used to build the application.  Happy to have him at the helm on this.     And thank you for the invite.     -V     ,November,2022,Positive,Positive,0.5478116273880005,0.013185807503759861,0.43900251388549805
19-A-0052,Negotiation Ended,Non-Exclusive License,"Dear Sarantis,      The attached letter is to notify The Friends of KAT Hospital that it is in default of its obligation to pay the Licensee Fee costs in the amount of forty-five hundred dollars and fifty cents ($4,500) pursuant the attached License Agreement (the “Agreement”) by and between The University of Chicago and The Friends of KAT Hospital, as executed on March 21, 2019.      In the event The Friends of KAT Hospital does not remedy such default by submitting payment in full for the Licensee Fee owed within thirty (30) days of this letter, The University of Chicago will terminate the Agreement pursuant to Section 4.2.      Please contact me to arrange for immediate payment to avoid termination of the Agreement.      Sincerely,         ",August,2020,Neutral,Negative,0.07873497158288956,0.2169402837753296,0.7043247222900391
19-A-0052,Negotiation Ended,Non-Exclusive License,"Dear Mrs Butler,   I would like to apologise for the delay in you last payment reminder. Unfortunately due to the coronavirus (COVID 19) global health issues, we are forced to cancel many scientific projects planned for this period. On behalf of the “Friends of KAT” , we want ti  inform you that we will not proceed with the payment of License fee and we want to terminate the initial Agreement.  We would like to thank you for your entire seevuce so far, hoping for a successful agreement in the future.   Best regards,",August,2020,Neutral,Positive,0.28097113966941833,0.12565656006336212,0.5933722853660583
19-A-0092,Negotiation Ended,Exclusive License,"According to Inteum, the costs so far equals $20,297 as of 1/14/2020. We recently nationalized in US, EU, and CN. Prior to nationalization the patent expenses was approximate $17,766 with an estimate of an additional $16,000 for nationalization costs. So we should anticipate another $13,000 unbilled in the next couple of months.     We briefly mentioned to Judy that if AVNovum isn’t ready to take a license, we can discuss putting a time-limited option in place for patent cost reimbursement.     Sao-Mai Nguyen-Mau, PhD  Invention Strategist, Technology Commercialization  ",January,2020,Neutral,Positive,0.09024865925312042,0.021760692819952965,0.8879906535148621
19-A-0092,Negotiation Ended,Exclusive License,"Hi Gene,     Thanks for the update. I know AVNovum is plugged into AVX which is a digital platform to find with relevant expertise to help with the company. We can make sure it is active to amplify AVNovum’s need for a business lead. Also, the Collaboratorium may be a helpful venue to seek talent. The Collaboratorium is a 5 minute pitch to PhD and MBA students who are looking to participate in a venture. Julian Solway participated in it and can speak to the experience if it would be helpful to pick his brain about the program.     Best,",December,2019,Neutral,Positive,0.20301608741283417,0.011703385040163994,0.7852805852890015
19-A-0101,Negotiation Ended,Exclusive License,Changed the status to negotiation ended. Have not heard back from Maji since the phone call in September 2019.,January,2020,Neutral,Negative,0.017783792689442635,0.05215657129883766,0.930059552192688
19-A-0113,Negotiation Ended,Exclusive License,"We can do the distributions but would most likely be annually because the amounts are do small. We would just need documentation of the share of Stems split.    Sent from my iPhone    On Jun 10, 2021, at 7:19 PM, Thelma Tennant ",June,2021,Neutral,Positive,0.013416416011750698,0.012792226858437061,0.9737913608551025
20-A-0087,Negotiation Ended,Exclusive License,"Hi Doreen,   Thanks for flagging that!  I think this discussion with Active Motif is on indefinite hold for a variety reasons, but if it reactivates, I’ll check with you all to see where we are on resolving their payment issues before we take any additional steps towards a new agreement.   TT     ",August,2021,Neutral,Positive,0.10516586899757385,0.03716115653514862,0.857672929763794
20-A-0087,Negotiation Ended,Exclusive License,"Thelma,  I saw that you had an agreement in Inteum with Active Motif, that was “In Negotiation”  20-A-0087.   Just wanted you to be aware of this issue if you are speaking with them and would need to be resolved before taking on anything new.       Thanks,  Doreen     ",August,2021,Neutral,Positive,0.0854204073548317,0.05467692390084267,0.8599026203155518
20-A-0087,Negotiation Ended,Exclusive License,"That sounds fine.  Thanks for this     HEATHER BAKALYAR, Ph.D., M.B.A., Patent Agent  Principal, Intellectual Property and Technology Development  ",August,2021,Neutral,Positive,0.12461352348327637,0.013328932225704193,0.8620575666427612
21-A-075,Negotiation Ended,Exclusive License,"Hi Beth,     A draft exclusive license is attached.   As you review, please let me know if it would be helpful to jump on a call to discuss.       We look forward to working with you on this!     Best Regards,",November,2020,Neutral,Positive,0.31459274888038635,0.01141758356243372,0.6739895939826965
21-A-075,Negotiation Ended,Exclusive License,Thank you Thelma.  Will be in touch post legal review.   Best-     ,November,2020,Neutral,Positive,0.029483741149306297,0.005054814741015434,0.9654613733291626
21-A-075,Negotiation Ended,Exclusive License,Here you go.     ,November,2020,Neutral,Negative,0.009151401929557323,0.010262992233037949,0.9805856347084045
21-A-075,Negotiation Ended,Exclusive License,"Great.  The sooner, the better.  We are still testing but see the finish line.   Best,",October,2020,Neutral,Positive,0.08437050879001617,0.014444544911384583,0.9011849761009216
21-A-075,Negotiation Ended,Exclusive License,"Yep, although we will likely do a new disclosure as well because we have to file a patent app,     ",October,2020,Neutral,Positive,0.02100696787238121,0.017534345388412476,0.961458683013916
21-A-075,Negotiation Ended,Exclusive License,"I’ll probably accept the changes to the company name; seems a reasonable proposal.   But I do have to ask why the company name changed, and we have to do another visual compliance check.        And change out our signatory…  could be awkward if I forget that one.     Terms on this one came back not too bad.   I think we can get to agreement reasonably soon.     TT     ",December,2020,Neutral,Positive,0.08416064828634262,0.07808411866426468,0.8377552032470703
21-A-075,Negotiation Ended,Exclusive License,"Thelma,     Yes.  Thanks for checking in.  See attached revision.  Looking forward to bringing this one to completion.     Thanks again! Beth     ",December,2020,Neutral,Positive,0.11859536170959473,0.014933167025446892,0.8664714097976685
22-A-075,Negotiation Ended,Exclusive License,"Yup, the technology number is 19-T-042.  Thanks.         Luke Hwang, Ph.D.  Associate Manager, Intellectual Property and Technology Development  ",April,2021,Neutral,Positive,0.023128917440772057,0.006746517028659582,0.9701245427131653
22-A-075,Negotiation Ended,Exclusive License,"Hi Eric,     Last one for today – could you run a Visual Compliance check for Aster Therapeutics?     Thank you!  Thelma     THELMA TENNANT, ",August,2021,Neutral,Positive,0.02433665655553341,0.016393503174185753,0.9592697620391846
22-A-075,Negotiation Ended,Exclusive License,"Xiaoyang already sent this to Jeffrey at Aster…     (nice sneaking in the Qlarity royalty report!)     Best,",October,2021,Neutral,Positive,0.18046358227729797,0.028629444539546967,0.7909070253372192
22-A-075,Negotiation Ended,Exclusive License,"I do not yet but I will ask – it’s a  startup in china and I’m also asking for documents re. corporate status     Best,",October,2021,Neutral,Positive,0.015122340060770512,0.014149410650134087,0.9707282185554504
22-A-075,Negotiation Ended,Exclusive License,"Hi Teana,      Thelma and I discussed this on Oct 13th 2021.      Quick update on Aster: as of right now, on-hold. PI may want to take this into a UC start-up instead. They have been admitted into the next cohort of Compass.         Best,",January,2022,Neutral,Negative,0.030718384310603142,0.03072701394557953,0.9385545253753662
22-A-075,Negotiation Ended,Exclusive License,"Yeah - let’s do that…   I would not expect much to change until after compass at this point  Best,",January,2022,Neutral,Negative,0.046833984553813934,0.10641076415777206,0.8467552661895752
22-A-001,Negotiation Ended,Exclusive License,"Hi all,     Here is the UCHI for the option discussion:     SRA/Option 19-T-048 ""Adjuvanting tumor antigen using a polymeric glyco-adjuvant for the induction of anti-tumor immunity""     Best,",July,2021,Neutral,Positive,0.018730219453573227,0.006645947694778442,0.9746238589286804
22-A-001,Negotiation Ended,Exclusive License,"Hi Thelma –  Yes that time still works. Feel free to send the invite over to Mike, Deb and Stephan who were all included in the initial emails.  Best,",July,2021,Neutral,Positive,0.016780059784650803,0.014054972678422928,0.9691649079322815
22-A-001,Negotiation Ended,Exclusive License,"Good morning Thelma –  I just wanted to make sure we were all set with this time. I am happy to send around a Zoom invite to all the cc’ed folks on this email if that will help you.  Let me know!  Best,",July,2021,Neutral,Positive,0.1599893867969513,0.01539965532720089,0.8246109485626221
22-A-001,Negotiation Ended,Exclusive License,"Hi Kelsey,  My apologies and thank you for pinging - I've sent the invite out to Deb, Mike and Stephan.  We look forward to talking with them tomorrow!  Best,",July,2021,Neutral,Positive,0.17430464923381805,0.012727289460599422,0.8129680752754211
22-A-001,Negotiation Ended,Exclusive License,"HI Mike,   Thank you for sending this.  I’ve done a preliminary review, and look forward to talking through the agreement with you all on Thursday.   Best Regards,",September,2021,Neutral,Positive,0.22852160036563873,0.012861385010182858,0.7586170434951782
22-A-001,Negotiation Ended,Exclusive License,"Good morning Thelma,     Attached please find a redline of the draft IO term sheet UChicago provided to Anokion in August. Significant edits have been made in order to align relevant terms with those that have been previously negotiated and agreed upon between the parties. You will recall that we had desired to use these terms as a starting point for this agreement. A clean version of the updated term sheet is also provided. We look forward to discussing this with you and the team on the 16th.     Kind regards,",September,2021,Neutral,Positive,0.13372094929218292,0.022631477564573288,0.8436474800109863
22-A-001,Negotiation Ended,Exclusive License,"Hi Mike,     Thank you for the update – much appreciated!     We’re happy to have a meeting the week of September 13, once you’ve had time to review, and of course if it would be helpful to have any quick conversations ahead of time, please don’t hesitate to reach out.   For the call, could you include Heather, Shane and myself?     We are available that week (times central):     Monday, September 13:  11:30-2:00  Tuesday, September 14:  9:00-10:00, 1:00-2:00, 4:00-5:00  Wednesday, September 14:  9:00-1:00, 2:00-3:00  Thursday, September 15:  12:00-2:00, 4:00-5:00  Friday, September 16:  9:00-11:00, 12:00-4:00     Best Regards,",August,2021,Neutral,Positive,0.029863150790333748,0.007961596362292767,0.9621753096580505
